id;fpath;sentence;remove_start;remove_end;removed;type;short_sent;cons_score;ual;la
44269;Train/aja_luup200106_osa_3_ud211.conllu;MS : Ma usun , et see aeg , kui õppejõud jooksis ringi , et raha teha , on möödas .;26;69;, kui õppejõud jooksis ringi , et raha teha;redundant comma;MS : Ma usun , et see aeg , on möödas .;91.7;100.0;91.7
44295;Train/aja_pm20001004_osa_3_ud211.conllu;Kuigi ametlikult Tallinna Keskturu inseneri ja kontrolörina töötavad Sergei Normanov ( 26 ) ja Valeri Guznetsov ( 34 ) on olnud uurijale ütluste andmisel tõrksad , õnnestus keskkriminaalpolitseil tänu salajasele jälitustööle koguda piisavalt süütõendeid , et pärast meestele süüdistuste esitamist nõuda kohtult nende vahi all pidamise pikendust .;0;161;Kuigi ametlikult Tallinna Keskturu inseneri ja kontrolörina töötavad Sergei Normanov ( 26 ) ja Valeri Guznetsov ( 34 ) on olnud uurijale ütluste andmisel tõrksad;redundant comma;, õnnestus keskkriminaalpolitseil tänu salajasele jälitustööle koguda piisavalt süütõendeid , et pärast meestele süüdistuste esitamist nõuda kohtult nende vahi all pidamise pikendust .;82.6;82.6;95.7
44330;Train/tea_toohoive.conllu;Kui töötaolek on madal , on streigifond suur ja ametiühingud võivad toetada iga streigiähvardust - firmad on sunnitud rahuldama kõrgeid palgatõuse .;0;22;Kui töötaolek on madal;redundant comma;, on streigifond suur ja ametiühingud võivad toetada iga streigiähvardust - firmad on sunnitud rahuldama kõrgeid palgatõuse .;100.0;100.0;100.0
44334;Train/aja_luup200106_osa_3_ud211.conllu;Kavandamaks riiklikke meetmeid olukorra parandamiseks , peame teadma , millise juure all ikkagi peituvad rahvastiku kidumise , vaesuse ja kuritegevuse põhjused .;0;53;Kavandamaks riiklikke meetmeid olukorra parandamiseks;redundant comma;, peame teadma , millise juure all ikkagi peituvad rahvastiku kidumise , vaesuse ja kuritegevuse põhjused .;100.0;100.0;100.0
44373;Train/tea_toohoive.conllu;Selle protsessi käigus on Eestis , võrreldes teiste üleminekuriikidega , läinud kaduma enam töökohti kui neid on juurde tekkinud , st ümberstruktureerumine on toimunud enam vanade töökohtade kadumise kui uute töökohtade loomise arvelt .;33;70;, võrreldes teiste üleminekuriikidega;redundant comma;Selle protsessi käigus on Eestis , läinud kaduma enam töökohti kui neid on juurde tekkinud , st ümberstruktureerumine on toimunud enam vanade töökohtade kadumise kui uute töökohtade loomise arvelt .;90.0;96.7;93.3
44399;Train/aja_sloleht20071217_ud211.conllu;Kõigest kaks nädalat enne oma traagilist surma , Kreeka saartel puhates , oli Diana rääkinud sõpradega ainult Hasnatist .;49;71;Kreeka saartel puhates;redundant comma;Kõigest kaks nädalat enne oma traagilist surma , , oli Diana rääkinud sõpradega ainult Hasnatist .;87.5;87.5;93.8
44415;Train/aja_ml200247_osa_5_ud211.conllu;Tarbijad , ühinege !;0;8;Tarbijad;redundant comma;, ühinege !;100.0;100.0;100.0
44444;Train/tea_toohoive.conllu;Lähtusime agregeeritud tööturu põhitrendide käitumisest ajas , analüüsides , millised majanduskeskkonna toime mehhanismid võisid avaldada primaarset mõju erinevatel perioodidel .;63;176;analüüsides , millised majanduskeskkonna toime mehhanismid võisid avaldada primaarset mõju erinevatel perioodidel;redundant comma;Lähtusime agregeeritud tööturu põhitrendide käitumisest ajas , .;87.5;87.5;100.0
44477;Train/aja_luup200106_osa_3_ud211.conllu;Nagu ikka , vajame aatelisi inimesi , kes soovivad seista oma riigi ja rahva eest .;0;9;Nagu ikka;redundant comma;, vajame aatelisi inimesi , kes soovivad seista oma riigi ja rahva eest .;100.0;100.0;100.0
44509;Train/aja_sloleht20071217_ud211.conllu;Kuna sprinterit Maes pole , vedas ta viimasest neljast kilomeetrist kolm , üritades peagrupist jalga lasta .;75;106;üritades peagrupist jalga lasta;redundant comma;Kuna sprinterit Maes pole , vedas ta viimasest neljast kilomeetrist kolm , .;92.3;92.3;100.0
