id;fpath;sentence;remove_start;remove_end;removed;type;short_sent;cons_score;ual;la
18727;Train/aja_luup200106_osa_5_ud211.conllu;Seega on olukord nagu meie kahjuks .;0;5;Seega;unnatural;on olukord nagu meie kahjuks .;100.0;100.0;100.0
18728;Train/aja_ml200247_osa_3_ud211.conllu;Samas on saadav tõend vaid hetkelise kehtivusega , s.t paberi andmise hetkel oli selline ettevõtja niisuguse tegevusalaga registris registreeritud .;0;5;Samas;unnatural;on saadav tõend vaid hetkelise kehtivusega , s.t paberi andmise hetkel oli selline ettevõtja niisuguse tegevusalaga registris registreeritud .;100.0;100.0;100.0
18730;Train/aja_horisont2000_osa_4_ud211.conllu;Nii paneb õhuvool suulae lehvima , tegemist ongi norskamisega .;0;3;Nii;unnatural;paneb õhuvool suulae lehvima , tegemist ongi norskamisega .;88.9;88.9;100.0
18736;Train/aja_ee200110_osa_1_ud211.conllu;Samas esitasid politseinikud süüdistuse itaallasele endale .;0;5;Samas;unnatural;esitasid politseinikud süüdistuse itaallasele endale .;83.3;83.3;83.3
18745;Train/tea_geofyysika.conllu;Kahjuks oli tähtede evolutsiooni teooria ise sellel ajal tänapäevases mõttes küllaltki vildak .;0;7;Kahjuks;unnatural;oli tähtede evolutsiooni teooria ise sellel ajal tänapäevases mõttes küllaltki vildak .;100.0;100.0;100.0
18747;Train/ilu_remsu_ud211.conllu;Ka ei ole rahva hoiak paari tuhande aastaga muutunud – inimesed ihkavad sinna , kus on parem elu .;0;2;Ka;unnatural;ei ole rahva hoiak paari tuhande aastaga muutunud – inimesed ihkavad sinna , kus on parem elu .;77.8;77.8;83.3
18769;Train/ilu_valton_ud211.conllu;Mõnus on supelda tolmu sees ja üldse pole mõnus märjaks saada .;31;36;üldse;unnatural;Mõnus on supelda tolmu sees ja pole mõnus märjaks saada .;100.0;100.0;100.0
18772;Train/arborest_ud211.conllu;Siis siseneb ta suurde majja .;0;4;Siis;unnatural;siseneb ta suurde majja .;100.0;100.0;100.0
18780;Train/aja_ee199920_osa_3_ud211.conllu;Täna pole meil veel väljapaneku täpset ideed ega raha , mille eest Saksamaale sõita .;0;4;Täna;unnatural;pole meil veel väljapaneku täpset ideed ega raha , mille eest Saksamaale sõita .;64.3;64.3;78.6
18792;Train/arborest_ud211.conllu;Taamal laskus helikopter katuste vahele , jäi korraks õhku rippuma nagu porikärbes ja liugles siis kaarjalt edasi .;0;6;Taamal;unnatural;laskus helikopter katuste vahele , jäi korraks õhku rippuma nagu porikärbes ja liugles siis kaarjalt edasi .;82.4;88.2;94.1
18819;Train/aja_horisont2000_osa_5_ud211.conllu;Nende loomade suurust tajud alles siis , kui nad on tõesti lähedal - need polnud küll suurimad võimalikud loomad , kuid sellest hoolimata väga suured .;28;38;alles siis;unnatural;Nende loomade suurust tajud , kui nad on tõesti lähedal - need polnud küll suurimad võimalikud loomad , kuid sellest hoolimata väga suured .;91.7;91.7;95.8
18831;Dev/ilu_orlau_ud211.conllu;Seni oli see , et ma soojade ilmade saabudes metsadesse hulkuma kadusin , sama kindel loodusnähtus nagu lindude lõunasseränd .;0;4;Seni;unnatural;oli see , et ma soojade ilmade saabudes metsadesse hulkuma kadusin , sama kindel loodusnähtus nagu lindude lõunasseränd .;73.7;73.7;89.5
18833;Train/aja_luup200106_osa_2_ud211.conllu;Sellest piisab , nüüd tuleb liberaalselt mudelit edasi arendada .;17;21;nüüd;unnatural;Sellest piisab , tuleb liberaalselt mudelit edasi arendada .;100.0;100.0;100.0
18839;Train/aja_ee199920_osa_3_ud211.conllu;Pisut rohkem kui aasta tagasi -- pärast kaotatud poolfinaali tšehhidega Nagano talimängudel -- peegeldus samasugune abitu kurbus suure Gretzky silmist .;0;94;Pisut rohkem kui aasta tagasi -- pärast kaotatud poolfinaali tšehhidega Nagano talimängudel --;unnatural;peegeldus samasugune abitu kurbus suure Gretzky silmist .;87.5;100.0;87.5
18840;Train/aja_ee199920_osa_2_ud211.conllu;Ometi võib nii Šveitsi kui ka teiste tööstusriikide näitel leida ka nišše : kellel on aega , teevad meelsasti oma sisseostud turult talupidajatelt ja kaluritelt .;0;5;Ometi;unnatural;võib nii Šveitsi kui ka teiste tööstusriikide näitel leida ka nišše : kellel on aega , teevad meelsasti oma sisseostud turult talupidajatelt ja kaluritelt .;96.0;96.0;96.0
18852;Train/ilu_valton_ud211.conllu;""" Võibolla jääb neid tulevikus veel vähemaks - kas oma pahategude või elujõuetuse tõttu - ja siis te hakkate neile kanu söödaks pakkuma , "" vastas Tsee .";2;10;Võibolla;unnatural;""" jääb neid tulevikus veel vähemaks - kas oma pahategude või elujõuetuse tõttu - ja siis te hakkate neile kanu söödaks pakkuma , "" vastas Tsee .";88.9;88.9;92.6
18861;Train/tea_toohoive.conllu;Näiteks kui tehnoloogia uuendamise kulud on takistavalt kõrged , siis kiirem tehnoloogiline progress viib suurema töökohtade hävitamiseni .;65;69;siis;unnatural;Näiteks kui tehnoloogia uuendamise kulud on takistavalt kõrged , kiirem tehnoloogiline progress viib suurema töökohtade hävitamiseni .;76.5;76.5;88.2
18862;Train/aja_pm19980926e_ud211.conllu;Samuti toimetab Sven elektroonilist meelelahutusväljaannet “ Maailma Hääl ” , millel oli suvise seisuga üle saja lugejaliikme .;0;6;Samuti;unnatural;toimetab Sven elektroonilist meelelahutusväljaannet “ Maailma Hääl ” , millel oli suvise seisuga üle saja lugejaliikme .;100.0;100.0;100.0
18865;Train/aja_pm20001004_osa_2_ud211.conllu;Nüüd tantsib ta mõnuga iseenda vastandit .;0;4;Nüüd;unnatural;tantsib ta mõnuga iseenda vastandit .;100.0;100.0;100.0
18867;Train/aja_ml200247_osa_1_ud211.conllu;Praegu ongi võetud suund selle poole , et igas maakonnas oleks ka inimesteotsijaid koeri , kes aitaksid leida metsa eksinud lapsi ja vanureid ning teisigi abivajajaid .;0;6;Praegu;unnatural;ongi võetud suund selle poole , et igas maakonnas oleks ka inimesteotsijaid koeri , kes aitaksid leida metsa eksinud lapsi ja vanureid ning teisigi abivajajaid .;88.5;88.5;92.3
18881;Dev/aja_epl20070812_ud211.conllu;Ta rääkis , et tema partei poliitikud on valimisnimekirjadest kustutatud , kuna väidetavalt ei lisanud nad parlamendi valimistele kandidaadiks registreerudes ankeedile oma täielikku aadressi .;80;91;väidetavalt;unnatural;Ta rääkis , et tema partei poliitikud on valimisnimekirjadest kustutatud , kuna ei lisanud nad parlamendi valimistele kandidaadiks registreerudes ankeedile oma täielikku aadressi .;100.0;100.0;100.0
18891;Train/tea_toohoive.conllu;Seega on ta valdavalt objektiivse ärikeskkonna komponent .;0;5;Seega;unnatural;on ta valdavalt objektiivse ärikeskkonna komponent .;100.0;100.0;100.0
18901;Train/ilu_valton_ud211.conllu;Praegu tundus tiivaalune , kuhu kanaema kutsus , olevat kindel ja igavene paik , tibu võis sinna sukelduda midagi mõtlemata .;0;6;Praegu;unnatural;tundus tiivaalune , kuhu kanaema kutsus , olevat kindel ja igavene paik , tibu võis sinna sukelduda midagi mõtlemata .;95.0;100.0;95.0
18927;Train/aja_luup200106_osa_5_ud211.conllu;Kõige selgemalt ilmnes see tollipoliitikas .;0;15;Kõige selgemalt;unnatural;ilmnes see tollipoliitikas .;100.0;100.0;100.0
18940;Train/aja_ml200247_osa_2_ud211.conllu;"Samas teavad teised võibolla täpsemalt , millist kraanikaussi on vaja vahetada . """;0;5;Samas;unnatural;"teavad teised võibolla täpsemalt , millist kraanikaussi on vaja vahetada . """;91.7;91.7;100.0
18943;Train/ilu_valton_ud211.conllu;""" Mina munen , mina olen kana , "" ütles Tsee enesele sõnnikuhunniku otsas , aga päris veendunud ta ei olnud , et ta just munemise pärast kana on .";80;85;päris;unnatural;""" Mina munen , mina olen kana , "" ütles Tsee enesele sõnnikuhunniku otsas , aga veendunud ta ei olnud , et ta just munemise pärast kana on .";89.7;89.7;93.1
18955;Train/aja_pm20001004_osa_4_ud211.conllu;Seetõttu ei võtnud ta ka õhtust insuliiniannust kaasa .;0;8;Seetõttu;unnatural;ei võtnud ta ka õhtust insuliiniannust kaasa .;100.0;100.0;100.0
18959;Train/aja_ml200247_osa_4_ud211.conllu;Kui vanglat kasutatakse vanglana , siis kasutamise otstarvet muudetud pole .;35;39;siis;unnatural;Kui vanglat kasutatakse vanglana , kasutamise otstarvet muudetud pole .;100.0;100.0;100.0
18964;Train/aja_horisont2000_osa_3_ud211.conllu;Niigi oli mul tagasi tulles juba kohanemisraskusi .;0;5;Niigi;unnatural;oli mul tagasi tulles juba kohanemisraskusi .;100.0;100.0;100.0
18975;Train/arborest_ud211.conllu;Lõpuks liikuski katus natuke .;0;6;Lõpuks;unnatural;liikuski katus natuke .;100.0;100.0;100.0
18978;Train/aja_ee200110_osa_11_ud211.conllu;""" Samra "" on tal alles teine album , aga juba kirjutatakse Faudelist kui Cheb Mami mantlipärijast , Khaledi järeltulijast ja MC Solaari sõbrast .";41;45;juba;unnatural;""" Samra "" on tal alles teine album , aga kirjutatakse Faudelist kui Cheb Mami mantlipärijast , Khaledi järeltulijast ja MC Solaari sõbrast .";95.8;100.0;95.8
18983;Train/aja_horisont2000_osa_5_ud211.conllu;Aasta-aastalt hävitasid talvetormid suve jooksul tehtu , nii et kevadel ei näinud kaldalt merelevaataja peale avara veepinna mitte midagi .;0;13;Aasta-aastalt;unnatural;hävitasid talvetormid suve jooksul tehtu , nii et kevadel ei näinud kaldalt merelevaataja peale avara veepinna mitte midagi .;84.2;89.5;84.2
18986;Train/aja_ml200247_osa_1_ud211.conllu;Siis on esindatud nii anne , karisma kui ka tööoskus ja -armastus - see , mida saalis ja laval tunnetatakse , kuid sõnadesse panna on raske .;0;4;Siis;unnatural;on esindatud nii anne , karisma kui ka tööoskus ja -armastus - see , mida saalis ja laval tunnetatakse , kuid sõnadesse panna on raske .;23.1;30.8;26.9
19022;Train/aja_luup200106_osa_5_ud211.conllu;Vastupidiselt Eesti ärieliidile , kelle parimad esindajad on meeldivalt kosmopoliitilised , arvavad mõnedki diplomaadid ja akadeemikud , et peaksime suuremat tähelepanu pöörama keelele ja kirjandusele .;0;91;Vastupidiselt Eesti ärieliidile , kelle parimad esindajad on meeldivalt kosmopoliitilised ,;unnatural;arvavad mõnedki diplomaadid ja akadeemikud , et peaksime suuremat tähelepanu pöörama keelele ja kirjandusele .;100.0;100.0;100.0
19024;Train/aja_sloleht20071217_ud211.conllu;Enne Melbourne'i anti välja väike raamatuke , kus olid sees kõik alad .;46;49;kus;unnatural;Enne Melbourne'i anti välja väike raamatuke , olid sees kõik alad .;91.7;91.7;91.7
19061;Train/aja_luup200202_osa_3_ud211.conllu;Samuti peab arvestama sellega , et teise ja kolmanda sambaga ( Eestis vastavalt kogumispension ja vabatahtlik pensionikindlustus ) ühineks piisavalt inimesi , pensionifondid oleks efektiivsed ja usaldusväärsed .;0;6;Samuti;unnatural;peab arvestama sellega , et teise ja kolmanda sambaga ( Eestis vastavalt kogumispension ja vabatahtlik pensionikindlustus ) ühineks piisavalt inimesi , pensionifondid oleks efektiivsed ja usaldusväärsed .;92.6;96.3;96.3
