id;fpath;sentence;remove_start;remove_end;removed;type;short_sent;cons_score;ual;la
36952;Train/aja_ee200110_osa_6_ud211.conllu;"Shveitslased ütlesid rahvaküsitlusel kindla "" ei "" ettepanekule kehtestada asulates piirkiiruseks 30 km/h .";64;105;kehtestada asulates piirkiiruseks 30 km/h;unnatural;"Shveitslased ütlesid rahvaküsitlusel kindla "" ei "" ettepanekule .";77.8;77.8;88.9
37078;Train/tea_geofyysika.conllu;Käesoleval ajal kasvab ööpäeva kestus 0.0023 sekundit sajandis .;0;10;Käesoleval;unnatural;ajal kasvab ööpäeva kestus 0.0023 sekundit sajandis .;100.0;100.0;100.0
37264;Train/aja_pm20000218_osa_5_ud211.conllu;Söödi üks parimaid sõpru Vootele Ustav läks , makstes tädilt laenatud hõbelusikatega paadimehele üleveo eest , Soome jätkusõtta .;54;69;tädilt laenatud;unnatural;Söödi üks parimaid sõpru Vootele Ustav läks , makstes hõbelusikatega paadimehele üleveo eest , Soome jätkusõtta .;76.5;76.5;94.1
37382;Train/aja_ml200247_osa_2_ud211.conllu;Kuivõrd sobib väikeriik Eestile see , et suurriik Venemaa ja suurriik Saksamaa saavad omavahel väga hästi läbi ?;36;110;, et suurriik Venemaa ja suurriik Saksamaa saavad omavahel väga hästi läbi;unnatural;Kuivõrd sobib väikeriik Eestile see ?;66.7;83.3;66.7
37397;Train/tea_eesti_arst_2004_osa_2_ud211.conllu;Ajendatuna patsiendi kaebustest ja anamnestilistest faktidest tehti KT-uuring kopsudest , millel oli näha vahetult bifurkatsiooni kohal trahhea tagaseinas valendikku ulatuv väike lisamass läbimõõduga alla 1 cm ( vt jn 2 ) .;0;61;Ajendatuna patsiendi kaebustest ja anamnestilistest faktidest;unnatural;tehti KT-uuring kopsudest , millel oli näha vahetult bifurkatsiooni kohal trahhea tagaseinas valendikku ulatuv väike lisamass läbimõõduga alla 1 cm ( vt jn 2 ) .;76.9;80.8;96.2
37405;Train/aja_pm20001004_osa_1_ud211.conllu;Henn Elmeti hinnangul muudab põllumajandusülikooli jagamise raskeks ka see , et selle teaduskonnad ja instituudid on omavahel väga tihedalt seotud .;75;146;, et selle teaduskonnad ja instituudid on omavahel väga tihedalt seotud;unnatural;Henn Elmeti hinnangul muudab põllumajandusülikooli jagamise raskeks ka see .;90.0;90.0;100.0
37462;Train/aja_ee200110_osa_5_ud211.conllu;"Kõrvale lähevad need kalad , mille saba on "" normist väljas "" , kas liiga lühike või liiga pikk .";27;95;", mille saba on "" normist väljas "" , kas liiga lühike või liiga pikk";unnatural;Kõrvale lähevad need kalad .;100.0;100.0;100.0
37502;Train/aja_pm20001004_osa_2_ud211.conllu;Eesti maksusüsteem on selline , et omavalitsuste sissetulekud sõltuvad suurel määral sealsete elanike jõukusest .;30;111;, et omavalitsuste sissetulekud sõltuvad suurel määral sealsete elanike jõukusest;unnatural;Eesti maksusüsteem on selline .;80.0;100.0;80.0
37509;Train/aja_ee200110_osa_2_ud211.conllu;""" Ma kardan , et mälestus inimesest rikutakse ära sellega , et kuriteo motiive pole võimalik tõestada , "" kahetseb Pärjamäe .";58;101;, et kuriteo motiive pole võimalik tõestada;unnatural;""" Ma kardan , et mälestus inimesest rikutakse ära sellega , "" kahetseb Pärjamäe .";100.0;100.0;100.0
37534;Train/aja_ee200110_osa_3_ud211.conllu;Sama hästi ei läinud dinosaurustel , kes arvatavasti just 65 miljoni aasta taguse Mehhikosse Chicxclubi kukkunud meteoriidi vallandatud kliimamuutusi üle elada ei suutnud .;53;135;just 65 miljoni aasta taguse Mehhikosse Chicxclubi kukkunud meteoriidi vallandatud;unnatural;Sama hästi ei läinud dinosaurustel , kes arvatavasti kliimamuutusi üle elada ei suutnud .;100.0;100.0;100.0
