id;fpath;sentence;remove_start;remove_end;removed;type;short_sent;cons_score;ual;la
56988;Train/tea_AA_05_6_ud211.conllu;Et protsessorid töötlevad ühte ja sama programmi ka samade andmetega , siis genereerivad nad ka samu tulemeid .;52;58;samade;bound;Et protsessorid töötlevad ühte ja sama programmi ka andmetega , siis genereerivad nad ka samu tulemeid .;94.1;94.1;100.0
56989;Train/tea_AA_05_6_ud211.conllu;Et protsessorid töötlevad ühte ja sama programmi ka samade andmetega , siis genereerivad nad ka samu tulemeid .;96;100;samu;bound;Et protsessorid töötlevad ühte ja sama programmi ka samade andmetega , siis genereerivad nad ka tulemeid .;94.1;94.1;100.0
56991;Train/aja_luup200106_osa_5_ud211.conllu;Meil neid geene lihtsalt ei ole , ” kinnitab Kääriäinen .;5;9;neid;bound;Meil geene lihtsalt ei ole , ” kinnitab Kääriäinen .;70.0;70.0;80.0
56994;Train/tea_AA_05_6_ud211.conllu;Kui liige ei ole valmis kasutama kõiki võimalusi , võib ta piirduda väheste funktsioonidega ( näiteks kasutab õpiressursside otsingut , kuid ei vahenda ressursse , ega ole huvitatud õppekavade kaardistamisest ) .;33;38;kõiki;bound;Kui liige ei ole valmis kasutama võimalusi , võib ta piirduda väheste funktsioonidega ( näiteks kasutab õpiressursside otsingut , kuid ei vahenda ressursse , ega ole huvitatud õppekavade kaardistamisest ) .;74.2;77.4;87.1
56995;Train/ilu_vilep_ud211.conllu;Jan kiikas igaks juhuks salongi .;11;16;igaks;bound;Jan kiikas juhuks salongi .;100.0;100.0;100.0
56996;Train/aja_pm20001004_osa_1_ud211.conllu;Tema väitel on paljud senised kõrgkoolide ja teadusasutuste integreerimise katsed ebaõnnestunud ning igas põhjamaaski on põllumajanduserialadele spetsialiseerunud ülikool alles jäänud .;101;105;igas;bound;Tema väitel on paljud senised kõrgkoolide ja teadusasutuste integreerimise katsed ebaõnnestunud ning põhjamaaski on põllumajanduserialadele spetsialiseerunud ülikool alles jäänud .;70.0;70.0;90.0
57001;Train/aja_ml200247_osa_5_ud211.conllu;Viisade ja sõiduloa saamisega oli sekeldusi , ent vanaautode maailma avastamine oli põnev ja edaspidises klubielus mõlemale osapoolele väga kasulik ja edasiviiv .;115;123;mõlemale;bound;Viisade ja sõiduloa saamisega oli sekeldusi , ent vanaautode maailma avastamine oli põnev ja edaspidises klubielus osapoolele väga kasulik ja edasiviiv .;100.0;100.0;100.0
57002;Dev/aja_epl20070812_ud211.conllu;Maapind liigub Liibanoni ranniku ääres umbes iga 1500 aasta järel , mis tähendab , et 551. aastale ligilähedast maavärinat ja tsunamit võib oodata lähiajal .;45;48;iga;bound;Maapind liigub Liibanoni ranniku ääres umbes 1500 aasta järel , mis tähendab , et 551. aastale ligilähedast maavärinat ja tsunamit võib oodata lähiajal .;91.7;91.7;95.8
57003;Dev/aja_luup200009_ud211.conllu;Ühiskonnateaduseta jäänud riigis on valitsusel selles mõttes mõnus , et pole karta mingisugust argumenteeritud kriitikat .;47;53;selles;bound;Ühiskonnateaduseta jäänud riigis on valitsusel mõttes mõnus , et pole karta mingisugust argumenteeritud kriitikat .;73.3;73.3;86.7
57006;Train/tea_geofyysika.conllu;Esiteks on füüsika mitmel põhjusel põlu all ja paljud enesest lugupidavad teiste teadusharude huvilised ei tahagi seda õppida .;19;25;mitmel;bound;Esiteks on füüsika põhjusel põlu all ja paljud enesest lugupidavad teiste teadusharude huvilised ei tahagi seda õppida .;94.4;94.4;94.4
