id;fpath;sentence;remove_start;remove_end;removed;type;short_sent;cons_score;ual;la
2;Train/aja_ee199920_osa_1_ud211.conllu;Suusakeskus hakkas poolest talvest tööle ja muutus üsna ruttu populaarseks .;19;34;poolest talvest;free;Suusakeskus hakkas tööle ja muutus üsna ruttu populaarseks .;100.0;100.0;100.0
6;Train/aja_ee200110_osa_4_ud211.conllu;Äkki ongi preili Mikomägi maailma kõige seksikam elusolev naine .;26;33;maailma;free;Äkki ongi preili Mikomägi kõige seksikam elusolev naine .;100.0;100.0;100.0
9;Train/aja_ee199920_osa_2_ud211.conllu;Ivo ise otsustas eriüksusest ära tulla aasta eest .;39;49;aasta eest;free;Ivo ise otsustas eriüksusest ära tulla .;100.0;100.0;100.0
19;Train/arborest_ud211.conllu;Peeter jooksis toast koridori ust avama .;15;20;toast;free;Peeter jooksis koridori ust avama .;100.0;100.0;100.0
30;Train/aja_sloleht20071217_ud211.conllu;USA teadlased peavad pikaealisuse puhul head füüsilist vormi saledusest tähtsamaks .;61;71;saledusest;free;USA teadlased peavad pikaealisuse puhul head füüsilist vormi tähtsamaks .;100.0;100.0;100.0
40;Train/aja_luup200106_osa_6_ud211.conllu;27 eestimaalast olid jõudnud endale soetada miljonikroonise auto .;29;35;endale;free;27 eestimaalast olid jõudnud soetada miljonikroonise auto .;100.0;100.0;100.0
49;Train/aja_luup200202_osa_4_ud211.conllu;Veidi enne seda lennutasid venelased ameeriklaste ehmatuseks kosmosesse esimese maavälise satelliidi .;37;60;ameeriklaste ehmatuseks;free;Veidi enne seda lennutasid venelased kosmosesse esimese maavälise satelliidi .;100.0;100.0;100.0
55;Train/tea_eesti_arst_2004_osa_4_ud211.conllu;Viisteist sekundit enne igat mõõtmist teatati uuritavale eesseisvast protseduurist .;46;56;uuritavale;free;Viisteist sekundit enne igat mõõtmist teatati eesseisvast protseduurist .;100.0;100.0;100.0
64;Train/aja_luup200202_osa_1_ud211.conllu;Selles valguses on üsna loomulik , et läinud aasta tõi fookusesse uue mõiste “ teine Eesti ” .;0;15;Selles valguses;free;on üsna loomulik , et läinud aasta tõi fookusesse uue mõiste “ teine Eesti ” .;100.0;100.0;100.0
80;Train/aja_luup200106_osa_3_ud211.conllu;Kas selleks on Eestis praegu piisavalt vajadust ?;15;21;Eestis;free;Kas selleks on praegu piisavalt vajadust ?;100.0;100.0;100.0
87;Train/aja_ml200247_osa_5_ud211.conllu;Siis minnakse staabist provianti tooma .;14;22;staabist;free;Siis minnakse provianti tooma .;100.0;100.0;100.0
94;Train/arborest_ud211.conllu;Vahepeal oli klaver viie noore mehe jõul ära liigutatud oma kohalt .;56;66;oma kohalt;free;Vahepeal oli klaver viie noore mehe jõul ära liigutatud .;100.0;100.0;100.0
101;Train/aja_ee200110_osa_3_ud211.conllu;Lisaks nõuab mees vastavalt Soome seadustele naiselt lapsele elatusraha 500 marka kuus .;18;44;vastavalt Soome seadustele;free;Lisaks nõuab mees naiselt lapsele elatusraha 500 marka kuus .;100.0;100.0;100.0
102;Train/aja_ee200110_osa_3_ud211.conllu;Lisaks nõuab mees vastavalt Soome seadustele naiselt lapsele elatusraha 500 marka kuus .;45;52;naiselt;free;Lisaks nõuab mees vastavalt Soome seadustele lapsele elatusraha 500 marka kuus .;100.0;100.0;100.0
103;Train/aja_ee200110_osa_3_ud211.conllu;Lisaks nõuab mees vastavalt Soome seadustele naiselt lapsele elatusraha 500 marka kuus .;53;60;lapsele;free;Lisaks nõuab mees vastavalt Soome seadustele naiselt elatusraha 500 marka kuus .;100.0;100.0;100.0
104;Train/aja_ee200110_osa_3_ud211.conllu;Lisaks nõuab mees vastavalt Soome seadustele naiselt lapsele elatusraha 500 marka kuus .;72;86;500 marka kuus;free;Lisaks nõuab mees vastavalt Soome seadustele naiselt lapsele elatusraha .;100.0;100.0;100.0
107;Train/ilu_vilep_ud211.conllu;""" Kuidas sul täna muidu päev läks ?";9;12;sul;free;""" Kuidas täna muidu päev läks ?";100.0;100.0;100.0
109;Train/aja_ee200110_osa_4_ud211.conllu;1911. aasta 28. juunil langes Egiptuses Nakhla kivimeteoriit , mille üks kild tappis koera .;30;39;Egiptuses;free;1911. aasta 28. juunil langes Nakhla kivimeteoriit , mille üks kild tappis koera .;100.0;100.0;100.0
119;Train/aja_ee200110_osa_7_ud211.conllu;Tagumikul kanti koguni polsterdust .;0;9;Tagumikul;free;kanti koguni polsterdust .;100.0;100.0;100.0
122;Train/aja_ee199920_osa_2_ud211.conllu;"Režissöör Kuigi sõnul on väheusutav , et "" Lurjuse "" vaatajate arv kasvab edaspidi .";0;21;Režissöör Kuigi sõnul;free;"on väheusutav , et "" Lurjuse "" vaatajate arv kasvab edaspidi .";100.0;100.0;100.0
123;Train/aja_sloleht20071217_ud211.conllu;Eesti Rahvuskultuuri Fondi ( ERKF ) sponsorite ja stipendiaatide austamiskontserdil eile pärastlõunal Mustpeade Majas andis sihtasutuse nõukogu esimees Eri Klas kätte tänavused elutöö tänuauhinnad .;0;83;Eesti Rahvuskultuuri Fondi ( ERKF ) sponsorite ja stipendiaatide austamiskontserdil;free;eile pärastlõunal Mustpeade Majas andis sihtasutuse nõukogu esimees Eri Klas kätte tänavused elutöö tänuauhinnad .;100.0;100.0;100.0
127;Train/aja_ee199920_osa_1_ud211.conllu;""" Ühel päeval leidsin oma toast külmkapi , see oli väga meeldiv üllatus , "" ütles Pärnamäe .";2;13;Ühel päeval;free;""" leidsin oma toast külmkapi , see oli väga meeldiv üllatus , "" ütles Pärnamäe .";100.0;100.0;100.0
129;Train/tea_AA_05_6_ud211.conllu;kas prohvet Jesaja puhul oli tegemist ainult ühe inimesega ?;4;24;prohvet Jesaja puhul;free;kas oli tegemist ainult ühe inimesega ?;100.0;100.0;100.0
141;Train/aja_luup200202_osa_1_ud211.conllu;Lõi kontakte kiiresti avaneva laia maailmaga .;13;44;kiiresti avaneva laia maailmaga;free;Lõi kontakte .;100.0;100.0;100.0
143;Dev/aja_luup200009_ud211.conllu;Kui Eestis võis aktsiahullust põhjendada oskamatuse ning kapitalismi tõdede õppimisega , siis USAs toimuv meenutab kerkivate panustega pokkerit .;41;86;oskamatuse ning kapitalismi tõdede õppimisega;free;Kui Eestis võis aktsiahullust põhjendada , siis USAs toimuv meenutab kerkivate panustega pokkerit .;100.0;100.0;100.0
148;Train/aja_horisont2000_osa_4_ud211.conllu;Tartus on norskamise ravimiseks välja töötatud uus operatsioonitehnika , millega ei kõrvaldata ühtegi lihast .;10;31;norskamise ravimiseks;free;Tartus on välja töötatud uus operatsioonitehnika , millega ei kõrvaldata ühtegi lihast .;100.0;100.0;100.0
155;Train/aja_ee200110_osa_8_ud211.conllu;Diskoteek Patarei tegutses üheksakümnendate alguses Linnahalli ruumides , kuhu hiljem rajati reisiterminal .;52;106;Linnahalli ruumides , kuhu hiljem rajati reisiterminal;free;Diskoteek Patarei tegutses üheksakümnendate alguses .;100.0;100.0;100.0
159;Train/aja_pm20000218_osa_5_ud211.conllu;Samal õhtul paneb kaitseväe juhataja kohusetäitja kolonel Märt Tiru Mustpeade majas sõjaliste teenetega vabadusvõitlejatele Kotkaristid rinda .;68;83;Mustpeade majas;free;Samal õhtul paneb kaitseväe juhataja kohusetäitja kolonel Märt Tiru sõjaliste teenetega vabadusvõitlejatele Kotkaristid rinda .;100.0;100.0;100.0
165;Train/tea_eesti_arst_2004_osa_3_ud211.conllu;Naatriureetilised peptiidid mängivad kardiovaskulaarse süsteemi regulatsioonis tähtsat rolli .;37;78;kardiovaskulaarse süsteemi regulatsioonis;free;Naatriureetilised peptiidid mängivad tähtsat rolli .;100.0;100.0;100.0
178;Train/aja_ee200110_osa_7_ud211.conllu;Ta on ju ikkagi haritud inimene , töötanud eluaeg õpetajana .;43;49;eluaeg;free;Ta on ju ikkagi haritud inimene , töötanud õpetajana .;100.0;100.0;100.0
193;Train/aja_ee200110_osa_4_ud211.conllu;Ken ja Tolk kostitasid külalisi leiva ja leige viinaga .;32;54;leiva ja leige viinaga;free;Ken ja Tolk kostitasid külalisi .;100.0;100.0;100.0
203;Train/tea_eesti_arst_2004_osa_3_ud211.conllu;Dekompenseeritud südamepuudulikkusega haigetel on nesiritiidil soodne toime ka neurohormonaalsesse süsteemi .;76;107;ka neurohormonaalsesse süsteemi;free;Dekompenseeritud südamepuudulikkusega haigetel on nesiritiidil soodne toime .;100.0;100.0;100.0
211;Train/ilu_indrikson_ud211.conllu;Tal polnud Saksamaal oma mobiili lihtsalt vaja .;11;20;Saksamaal;free;Tal polnud oma mobiili lihtsalt vaja .;100.0;100.0;100.0
215;Dev/ilu_orlau_ud211.conllu;Purukslennanud aknast paistis suur hall kivi .;0;21;Purukslennanud aknast;free;paistis suur hall kivi .;100.0;100.0;100.0
224;Train/arborest_ud211.conllu;Valasin piima tagasi ämbrisse .;21;29;ämbrisse;free;Valasin piima tagasi .;100.0;100.0;100.0
235;Train/tea_toohoive.conllu;Andmetest ilmneb , et ehitistesse tehtud investeeringud mõjutasid tööhõivet mõlemal vaadeldaval aastal tugevalt ja positiivselt .;0;9;Andmetest;free;ilmneb , et ehitistesse tehtud investeeringud mõjutasid tööhõivet mõlemal vaadeldaval aastal tugevalt ja positiivselt .;100.0;100.0;100.0
236;Train/tea_toohoive.conllu;Andmetest ilmneb , et ehitistesse tehtud investeeringud mõjutasid tööhõivet mõlemal vaadeldaval aastal tugevalt ja positiivselt .;22;33;ehitistesse;free;Andmetest ilmneb , et tehtud investeeringud mõjutasid tööhõivet mõlemal vaadeldaval aastal tugevalt ja positiivselt .;100.0;100.0;100.0
237;Train/tea_toohoive.conllu;Andmetest ilmneb , et ehitistesse tehtud investeeringud mõjutasid tööhõivet mõlemal vaadeldaval aastal tugevalt ja positiivselt .;76;102;mõlemal vaadeldaval aastal;free;Andmetest ilmneb , et ehitistesse tehtud investeeringud mõjutasid tööhõivet tugevalt ja positiivselt .;100.0;100.0;100.0
264;Train/aja_sloleht20071217_ud211.conllu;""" Reaalkool oli lisaks vingele õppetasemele kõva spordikool .";16;43;lisaks vingele õppetasemele;free;""" Reaalkool oli kõva spordikool .";100.0;100.0;100.0
269;Train/aja_luup200106_osa_5_ud211.conllu;1553. aastal olid Inglise kaupmehed avastanud võimaluse , et Venemaale saab sõita ka Põhja-Jäämere ja Valge mere kaudu .;61;70;Venemaale;free;1553. aastal olid Inglise kaupmehed avastanud võimaluse , et saab sõita ka Põhja-Jäämere ja Valge mere kaudu .;100.0;100.0;100.0
272;Train/ilu_valton_ud211.conllu;Enamasti oli ta päevasel ajal põllul või töökojas , aga täna lonkis ringi .;16;29;päevasel ajal;free;Enamasti oli ta põllul või töökojas , aga täna lonkis ringi .;100.0;100.0;100.0
276;Train/aja_ee200110_osa_11_ud211.conllu;Olen aastatega aru saanud , et mul on suhteliselt hea intuitsioon .;5;14;aastatega;free;Olen aru saanud , et mul on suhteliselt hea intuitsioon .;100.0;100.0;100.0
282;Train/aja_horisont2000_osa_1_ud211.conllu;Tõsi küll , Itaalia oli ebakindel partner , kelle oli sellesse liitu viinud Tuneesia vallutamine Prantsusmaa poolt .;0;9;Tõsi küll;free;, Itaalia oli ebakindel partner , kelle oli sellesse liitu viinud Tuneesia vallutamine Prantsusmaa poolt .;100.0;100.0;100.0
295;Train/tea_dr8047.conllu;J. L. Garwini jt. ( 1992 ) katsetest selgus , et kanamunade koostis ei mõjuta küll vere üldlipiididesisaldust , küll aga rasvhapete omavahelist suhet .;0;36;J. L. Garwini jt. ( 1992 ) katsetest;free;selgus , et kanamunade koostis ei mõjuta küll vere üldlipiididesisaldust , küll aga rasvhapete omavahelist suhet .;100.0;100.0;100.0
297;Train/tea_toohoive.conllu;Kui ametiühing on piisavalt tugev , võivad palgad tõusta ka kõrge töötaoleku taseme korral .;57;90;ka kõrge töötaoleku taseme korral;free;Kui ametiühing on piisavalt tugev , võivad palgad tõusta .;100.0;100.0;100.0
305;Train/aja_ee199920_osa_3_ud211.conllu;Järele jäävate messihallidega poleks siinses kliimas midagi targemat peale hakata .;37;52;siinses kliimas;free;Järele jäävate messihallidega poleks midagi targemat peale hakata .;100.0;100.0;100.0
306;Train/arborest_ud211.conllu;Vesi tilgub laua kõrvale .;12;24;laua kõrvale;free;Vesi tilgub .;100.0;100.0;100.0
307;Train/tea_eesti_arst_2004_osa_2_ud211.conllu;Võimalikud komplikatsioonid sel puhul on uriinileke kateetri kõrvalt , põiekivide teke , uroinfektsioon , kateetri obstruktsioon ja naha infektsioon .;28;37;sel puhul;free;Võimalikud komplikatsioonid on uriinileke kateetri kõrvalt , põiekivide teke , uroinfektsioon , kateetri obstruktsioon ja naha infektsioon .;100.0;100.0;100.0
308;Train/tea_AA_05_6_ud211.conllu;Vaadates nüüd eelmainitud punkte , võime näha , et enamasti on statistika poolelt tegemist teatud piiride seadmisega ning üleastumiste mittetolereerimisega .;63;81;statistika poolelt;free;Vaadates nüüd eelmainitud punkte , võime näha , et enamasti on tegemist teatud piiride seadmisega ning üleastumiste mittetolereerimisega .;100.0;100.0;100.0
309;Dev/aja_luup200009_ud211.conllu;Pea oli kehvavõitu , aga traktorist sain jagu .;25;35;traktorist;free;Pea oli kehvavõitu , aga sain jagu .;100.0;100.0;100.0
310;Train/aja_pm20001004_osa_2_ud211.conllu;Mingit leevendust võib pakkuda väiksemate ja nõrgemate valdade liitumine , mis annaks lootust suurema eelarve abil ja kokkuhoiu arvel senisest paremini toime tulla .;94;133;suurema eelarve abil ja kokkuhoiu arvel;free;Mingit leevendust võib pakkuda väiksemate ja nõrgemate valdade liitumine , mis annaks lootust senisest paremini toime tulla .;100.0;100.0;100.0
314;Train/aja_epl20061216_ud211.conllu;"Teisipäeval esietendus Endla teatris Eva kirjutatud lastenäidend "" Sabaga täht "" .";23;36;Endla teatris;free;"Teisipäeval esietendus Eva kirjutatud lastenäidend "" Sabaga täht "" .";100.0;100.0;100.0
316;Train/arborest_ud211.conllu;Raudrüüs otse võimatu havihüppega viskus Lamont talle jalgadesse .;0;8;Raudrüüs;free;otse võimatu havihüppega viskus Lamont talle jalgadesse .;100.0;100.0;100.0
317;Train/arborest_ud211.conllu;Raudrüüs otse võimatu havihüppega viskus Lamont talle jalgadesse .;9;33;otse võimatu havihüppega;free;Raudrüüs viskus Lamont talle jalgadesse .;100.0;100.0;100.0
320;Train/aja_horisont2000_osa_3_ud211.conllu;Teisalt saad sa kõik , mis sind huvitab , kohe kätte ning võid seda järgmisel hetkel oma huvides kasutada .;47;52;kätte;free;Teisalt saad sa kõik , mis sind huvitab , kohe ning võid seda järgmisel hetkel oma huvides kasutada .;100.0;100.0;100.0
321;Train/aja_horisont2000_osa_3_ud211.conllu;Teisalt saad sa kõik , mis sind huvitab , kohe kätte ning võid seda järgmisel hetkel oma huvides kasutada .;68;84;järgmisel hetkel;free;Teisalt saad sa kõik , mis sind huvitab , kohe kätte ning võid seda oma huvides kasutada .;100.0;100.0;100.0
322;Train/aja_horisont2000_osa_3_ud211.conllu;Teisalt saad sa kõik , mis sind huvitab , kohe kätte ning võid seda järgmisel hetkel oma huvides kasutada .;85;96;oma huvides;free;Teisalt saad sa kõik , mis sind huvitab , kohe kätte ning võid seda järgmisel hetkel kasutada .;100.0;100.0;100.0
325;Train/aja_horisont2000_osa_3_ud211.conllu;Kui lasta mustadel mõtetel sel teemal lennata , jõuame kiiresti košmaarideni välja .;27;37;sel teemal;free;Kui lasta mustadel mõtetel lennata , jõuame kiiresti košmaarideni välja .;100.0;100.0;100.0
333;Train/aja_ee200110_osa_7_ud211.conllu;Ta on kogu aeg jälginud Alma tegevust .;6;14;kogu aeg;free;Ta on jälginud Alma tegevust .;100.0;100.0;100.0
342;Train/aja_pm20000218_osa_5_ud211.conllu;Autokastis mehed , kes suundusid Soontagale röövleid jälitama .;33;43;Soontagale;free;Autokastis mehed , kes suundusid röövleid jälitama .;100.0;100.0;100.0
